Aksu;113;;;
Patric;113;;;
Anatoli;112;;;
Emre;112;;;
Jeremi;111;;;
Miguel;111;;;
Toomas;111;;;
Måns;110;;;
Sven-Erik;110;;;
Uolevi;110;;;
Jaako;109;;;
Jussi-Petteri;109;;;
Kristofer;109;;;
Pär;109;;;
Riki;109;;;
Silvo;109;;;
Deniz;108;;;
Jouka;108;;;
Matvei;108;;;
Valdemar;108;;;
Vitali;108;;;
Harto;107;;;
Mario;107;;;
Mateo;107;;;
Nuuti;107;;;
Mahdi;106;;;
Pedro;106;;;
Carlo;105;;;
Havu;105;;;
Milko;105;;;
Oliwer;105;;;
Raoul;105;;;
Rolle;105;;;
Bo-Erik;104;;;
Emmanuel;104;;;
Brian;103;;;
Huuko;103;;;
Jakke;103;;;
Rudi;103;;;
Auno;102;;;
Eerikki;102;;;
Eki;102;;;
Malte;102;;;
Mauritz;102;;;
Muhamed;102;;;
Sakarias;102;;;
Selim;102;;;
Isaac;101;;;
Jamiel;101;;;
Kalle-Pekka;101;;;
Md;101;;;
Riku-Petteri;101;;;
Steven;101;;;
Arimo;100;;;
Arman;100;;;
Asseri;100;;;
Leonid;100;;;
Eemu;99;;;
Jamal;99;;;
Jussa;99;;;
Marlo;99;;;
Nestor;99;;;
Taavetti;99;;;
Wilho;99;;;
Olav;98;;;
Pepe;98;;;
Stephen;98;;;
Valtter;98;;;
Vili-Valtteri;98;;;
Ilya;97;;;
Jan-Olof;97;;;
Keimo;97;;;
Kenny;97;;;
Mikki;97;;;
Yahya;97;;;
Dominik;96;;;
Mehdi;96;;;
Ricardo;96;;;
Veetu;96;;;
Abbas;95;;;
Diego;95;;;
Jan-Henrik;95;;;
Maximus;95;;;
Melker;95;;;
Nils-Erik;95;;;
Claus;94;;;
Malik;94;;;
Semi;94;;;
Tito;94;;;
Ture;94;;;
Abdulkadir;93;;;
Jerker;93;;;
Ray;93;;;
Ari-Jukka;92;;;
Jonah;92;;;
Matheo;92;;;
Nick;92;;;
Sameli;92;;;
Vilmer;92;;;
Carl-Erik;91;;;
Eero-Pekka;91;;;
Jamie;91;;;
Jerri;91;;;
Marlon;91;;;
Musa;91;;;
Niku;91;;;
Wili;91;;;
Alarik;90;;;
Elijah;90;;;
Jani-Matti;90;;;
Joni-Petteri;90;;;
José;90;;;
Louis;90;;;
Rio;90;;;
Teodor;90;;;
Aki-Petteri;89;;;
Emppu;89;;;
Kaspar;89;;;
Marek;89;;;
Ante;88;;;
Aston;88;;;
Josua;88;;;
Pieti;88;;;
Urmas;88;;;
Youssef;88;;;
Arian;87;;;
Dag;87;;;
Joni-Pekka;87;;;
Ruuben;87;;;
Damian;86;;;
Joacim;86;;;
Jona;86;;;
Joska;86;;;
Miron;86;;;
Winston;86;;;
Nelson;85;;;
Ruslan;85;;;
Imran;84;;;
Murat;84;;;
Ronald;84;;;
Totte;84;;;
Caius;83;;;
Jooel;83;;;
Michel;83;;;
Nicky;83;;;
Pablo;83;;;
Rurik;83;;;
Alessandro;82;;;
Matthias;82;;;
Reeti;82;;;
Reetu;82;;;
Runar;82;;;
Antti-Juhani;81;;;
Justin;81;;;
Sander;81;;;
Timmy;81;;;
Hamid;80;;;
Hans-Erik;80;;;
Ilia;80;;;
Jan-Kristian;80;;;
Lenne;80;;;
Nikolay;80;;;
Atlas;79;;;
Ayman;79;;;
Ekku;79;;;
Eskil;79;;;
Helmeri;79;;;
Ilias;79;;;
Jayden;79;;;
Mahad;79;;;
Mahmoud;79;;;
Mika-Petteri;79;;;
Morgan;79;;;
Pehr;79;;;
Quoc;79;;;
Renny;79;;;
Veli-Jussi;79;;;
Yahye;79;;;
Alexandros;78;;;
Egor;78;;;
Jordan;78;;;
Karlos;78;;;
Khaled;78;;;
Kuura;78;;;
Miikael;78;;;
Mikail;78;;;
Moritz;78;;;
Riko;78;;;
Taha;78;;;
Enzo;77;;;
Jan-Eric;77;;;
Mohamud;77;;;
Ralph;77;;;
Ahmet;76;;;
Akram;76;;;
Anthon;76;;;
Antti-Ville;76;;;
Duc;76;;;
Jokke;76;;;
Runo;76;;;
Aram;75;;;
Dmitrii;75;;;
Juho-Antti;75;;;
Jyri-Pekka;75;;;
Ludwig;75;;;
Mika-Petri;75;;;
Olli-Petteri;75;;;
Reh;75;;;
Uno;75;;;
Andres;74;;;
Ano;74;;;
Ere;74;;;
Hasse;74;;;
Junnu;74;;;
Lev;74;;;
Otto-Ville;74;;;
Raymond;74;;;
Stephan;74;;;
Andrea;73;;;
Emanuel;73;;;
Fjalar;73;;;
Melwin;73;;;
Sayed;73;;;
Tarvo;73;;;
Aabel;72;;;
Calle;72;;;
Carl-Gustav;72;;;
Hjalmar;72;;;
Jan-Markus;72;;;
Jerome;72;;;
Jirko;72;;;
Mici;72;;;
Miikkael;72;;;
Petr;72;;;
Robi;72;;;
Tahvo;72;;;
Viking;72;;;
Abdifatah;71;;;
Andy;71;;;
Damien;71;;;
Herbert;71;;;
Joar;71;;;
Mert;71;;;
Nabil;71;;;
Anwar;70;;;
Arnold;70;;;
Brandon;70;;;
Julle;70;;;
Marwan;70;;;
Mika-Matti;70;;;
Nikolaos;70;;;
Quang;70;;;
Riku-Matti;70;;;
Seemi;70;;;
Taimo;70;;;
Tero-Pekka;70;;;
Timofei;70;;;
Abdulrahman;69;;;
Franz;69;;;
Syed;69;;;
Anh;68;;;
Bert;68;;;
Georgios;68;;;
Harri-Pekka;68;;;
Jony;68;;;
Konrad;68;;;
Lennu;68;;;
Mostafa;68;;;
Sasha;68;;;
Hoang;67;;;
Ilppo;67;;;
Juho-Petteri;67;;;
Sven-Olof;67;;;
Yury;67;;;
Algot;66;;;
Amar;66;;;
Antte;66;;;
Ariel;66;;;
Aslan;66;;;
Ebbe;66;;;
Halti;66;;;
Idris;66;;;
Janne-Petteri;66;;;
Juhapekka;66;;;
Jukka-Matti;66;;;
Launo;66;;;
Masa;66;;;
Theodore;66;;;
Tomi-Pekka;66;;;
Darin;65;;;
Francisco;65;;;
Jussi-Matti;65;;;
Ramin;65;;;
Risto-Pekka;65;;;
Steve;65;;;
Zachary;65;;;
Aito;64;;;
Armin;64;;;
Cedric;64;;;
Josi;64;;;
Juno;64;;;
Karl-Gustav;64;;;
Kenth;64;;;
Marcel;64;;;
Mika-Pekka;64;;;
Vili-Petteri;64;;;
Aiden;63;;;
Danil;63;;;
Ingvar;63;;;
Ollipekka;63;;;
Serguei;63;;;
Vilhelmi;63;;;
Adil;62;;;
Alexandr;62;;;
Feetu;62;;;
Haidar;62;;;
Ilo;62;;;
Jan-Anders;62;;;
Jemi;62;;;
Jukka-Petteri;62;;;
Kiril;62;;;
Lenna;62;;;
Mino;62;;;
Paolo;62;;;
Ayub;61;;;
Ernest;61;;;
Johann;61;;;
Lalli;61;;;
Robertino;61;;;
Seyed;61;;;
Veli-Jukka;61;;;
Willy;61;;;
Carl-Henrik;60;;;
Eugen;60;;;
Jaron;60;;;
Karel;60;;;
Ngoc;60;;;
Omer;60;;;
Pasi-Pekka;60;;;
Salomon;60;;;
Scott;60;;;
Adel;59;;;
Ammar;59;;;
Carl-Gustaf;59;;;
Eli;59;;;
Jymy;59;;;
Rikard;59;;;
Trygve;59;;;
Ukko-Pekka;59;;;
Velu;59;;;
Alberto;58;;;
Arho;58;;;
Cay;58;;;
Christofer;58;;;
Elof;58;;;
Francis;58;;;
Janne-Matti;58;;;
Jevgeni;58;;;
Jomi;58;;;
Keni;58;;;
Kunto;58;;;
Odin;58;;;
Pauno;58;;;
Reza;58;;;
Sipi;58;;;
Waldemar;58;;;
Adem;57;;;
Alek;57;;;
Danial;57;;;
Danny;57;;;
Eirik;57;;;
Jax;57;;;
Jooseppi;57;;;
Jore;57;;;
Jura;57;;;
Karl-Henrik;57;;;
Mikko-Petteri;57;;;
Nicke;57;;;
Saad;57;;;
Velimatti;57;;;
Viacheslav;57;;;
